,ID,Date,Category,Invoice Number,Product Code,Customer Code,Destination,QTY,Total Price
4049,2533653,05/09/2021,Category2,82,30001400,21,IRQ,200,1761.3354
4050,2533654,05/09/2021,Category2,82,30001399,21,IRQ,200,1761.3354
4051,2533655,05/09/2021,Category2,82,30001398,21,IRQ,200,1761.3354
4052,2533656,05/09/2021,Category2,82,30001397,21,IRQ,200,1761.3354
4053,2533657,05/09/2021,Category4,82,30001375,21,IRQ,100,507.0511
4054,2533658,05/09/2021,Category4,82,30001374,21,IRQ,100,507.0511
4055,2533659,05/09/2021,Category4,82,30001376,21,IRQ,100,507.0511
4056,2533660,05/09/2021,Category4,82,30001373,21,IRQ,100,507.0511
4057,2533661,05/09/2021,Category7,83,30006004,35,PAK,900,4683.55095
4058,2533662,05/09/2021,Category7,83,30006003,35,PAK,900,4683.55095
4059,2533663,05/09/2021,Category7,83,30006002,35,PAK,500,2601.97275
4060,2533664,05/09/2021,Category2,84,30001339,36,FIN,10,133.4345
4061,2533665,05/09/2021,Category2,84,30001342,36,FIN,5,73.388975
4062,2533666,05/09/2021,Category2,84,30001389,36,FIN,5,73.388975
4063,2533667,05/09/2021,Category2,84,30001341,36,FIN,5,73.388975
4064,2533668,05/09/2021,Category2,84,30001340,36,FIN,5,73.388975
4065,2533669,05/09/2021,Category5,84,30011022,36,FIN,5,80.0607
4066,2533670,05/09/2021,Category8,84,30009017,36,FIN,5,45.5011645
4067,2533671,05/09/2021,Category8,84,30009016,36,FIN,5,45.5011645
4068,2533672,05/09/2021,Category8,84,30009007,36,FIN,5,41.6849378
4069,2533673,05/09/2021,Category8,84,30009020,36,FIN,5,41.6849378
4070,2533674,05/09/2021,Category8,84,30009011,36,FIN,9,160.922007
4071,2533675,05/09/2021,Category4,84,30001310,36,FIN,5,80.0607
4072,2533676,05/09/2021,Category4,84,30001304,36,FIN,5,80.0607
4073,2533677,05/09/2021,Category4,84,30001297,36,FIN,5,60.045525
4074,2533678,05/09/2021,Category4,84,30001300,36,FIN,5,60.045525
4075,2533679,05/09/2021,Category4,84,30001298,36,FIN,5,60.045525
4076,2533680,05/09/2021,Category4,84,30001327,36,FIN,5,60.045525
4077,2533681,05/09/2021,Category4,84,30001303,36,FIN,5,60.045525
4078,2533682,05/09/2021,Category4,84,30001302,36,FIN,10,120.09105
4079,2533683,05/09/2021,Category4,84,30001346,36,FIN,10,120.09105
4080,2533684,05/09/2021,Category4,84,30001301,36,FIN,10,120.09105
4081,2533685,05/09/2021,Category4,84,30001299,36,FIN,5,60.045525
4082,2533686,05/09/2021,Category4,84,30001343,36,FIN,5,46.702075
4083,2533687,05/09/2021,Category4,84,30001332,36,FIN,5,46.702075
4084,2533688,05/09/2021,Category4,84,30001331,36,FIN,5,46.702075
4085,2533689,05/09/2021,Category4,84,30001330,36,FIN,5,46.702075
4086,2533690,05/09/2021,Category4,84,30001329,36,FIN,5,46.702075
4087,2533691,05/09/2021,Category4,84,30001328,36,FIN,5,46.702075
4088,2533692,05/09/2021,Category4,84,30001305,36,FIN,5,80.0607
4089,2533693,05/09/2021,Category4,84,30001306,36,FIN,5,80.0607
4090,2533694,05/09/2021,Category4,84,30001309,36,FIN,5,80.0607
4091,2533695,05/09/2021,Category4,84,30001307,36,FIN,5,80.0607
4092,2533696,05/09/2021,Category4,84,30001308,36,FIN,5,80.0607
4093,2533697,05/09/2021,Category6,84,30002127,36,FIN,1,49.370765
4094,2533698,05/09/2021,Category6,84,30002126,36,FIN,1,49.370765
4095,2533699,05/09/2021,Category6,84,30002125,36,FIN,1,49.370765
4096,2533700,05/09/2021,Category6,84,30002124,36,FIN,1,49.370765
4097,2533701,05/09/2021,Category6,84,30002123,36,FIN,1,49.370765
4098,2533702,05/09/2021,Category6,84,30002136,36,FIN,1,49.370765
4099,2533703,05/09/2021,Category6,84,30002122,36,FIN,1,49.370765
4100,2533704,05/09/2021,Category4,84,30001334,36,FIN,1,25.352555
4101,2533705,05/09/2021,Category4,84,30001291,36,FIN,1,25.352555
4102,2533706,05/09/2021,Category4,84,30001289,36,FIN,2,50.70511
4103,2533707,05/09/2021,Category4,84,30001357,36,FIN,5,46.702075
4104,2533708,05/09/2021,Category6,84,30002169,36,FIN,2,98.74153
4105,2533709,05/09/2021,Category6,84,30002164,36,FIN,1,49.370765
4106,2533710,05/09/2021,Category6,84,30002133,36,FIN,1,49.370765
4107,2533711,05/09/2021,Category6,84,30002137,36,FIN,1,49.370765
4108,2533712,05/09/2021,Category6,84,30002132,36,FIN,1,49.370765
4109,2533713,05/09/2021,Category6,84,30002131,36,FIN,1,49.370765
4110,2533714,05/09/2021,Category6,84,30002130,36,FIN,1,49.370765
4111,2533715,05/09/2021,Category6,84,30002167,36,FIN,1,49.370765
4112,2533716,05/09/2021,Category6,84,30002129,36,FIN,1,49.370765
4113,2533717,05/09/2021,Category6,84,30002128,36,FIN,1,49.370765
4114,2533718,05/09/2021,Category6,84,30002138,36,FIN,1,49.370765
4115,2533719,05/09/2021,Category7,84,30006002,36,FIN,5,33.358625
4116,2533720,05/09/2021,Category7,84,30006004,36,FIN,5,33.358625
4117,2533721,05/09/2021,Category7,84,30006003,36,FIN,5,33.358625
4118,2533722,05/09/2021,Category6,84,30002135,36,FIN,1,49.370765
4119,2533723,05/09/2021,Category6,84,30002134,36,FIN,1,49.370765
4120,2533724,05/09/2021,Category6,84,30002170,36,FIN,1,49.370765
4121,2533725,06/09/2021,Category4,85,30001284,7,IRQ,50,378.95398
4122,2533726,06/09/2021,Category4,85,30001283,7,IRQ,60,454.744776
4123,2533727,06/09/2021,Category4,85,30001282,7,IRQ,100,757.90796
4124,2533728,06/09/2021,Category4,85,30001281,7,IRQ,75,568.43097
4125,2533729,06/09/2021,Category8,85,30009011,7,IRQ,50,888.67377
4126,2533730,06/09/2021,Category5,85,30011006,7,IRQ,250,2581.957575
4127,2533731,06/09/2021,Category8,85,30009017,7,IRQ,25,206.823475
4128,2533732,06/09/2021,Category8,85,30009016,7,IRQ,25,206.823475
4129,2533733,06/09/2021,Category8,85,30009007,7,IRQ,50,378.95398
4130,2533734,06/09/2021,Category7,85,30006002,7,IRQ,100,560.4249
4131,2533735,06/09/2021,Category7,85,30006004,7,IRQ,330,1849.40217
4132,2533736,06/09/2021,Category7,85,30006003,7,IRQ,750,4203.18675
4133,2533737,06/09/2021,Category4,85,30001311,7,IRQ,800,23484.472
4134,2533738,06/09/2021,Category4,85,30001305,7,IRQ,20,300.494494
4135,2533739,06/09/2021,Category4,85,30001306,7,IRQ,20,300.494494
4136,2533740,06/09/2021,Category4,85,30001309,7,IRQ,20,300.494494
4137,2533741,06/09/2021,Category4,85,30001307,7,IRQ,20,300.494494
4138,2533742,06/09/2021,Category4,85,30001308,7,IRQ,20,300.494494
4139,2533743,06/09/2021,Category4,85,30001310,7,IRQ,20,300.494494
4140,2533744,06/09/2021,Category4,85,30001304,7,IRQ,20,300.494494
4141,2533745,06/09/2021,Category4,85,30001287,7,IRQ,50,378.95398
4142,2533746,06/09/2021,Category4,85,30001286,7,IRQ,50,378.95398
4143,2533747,06/09/2021,Category4,85,30001288,7,IRQ,50,378.95398
4144,2533748,06/09/2021,Category4,85,30001285,7,IRQ,50,378.95398
4145,2533749,06/09/2021,Category7,86,30006023,603,AZE,500,5550.8752
4146,2533750,06/09/2021,Category7,87,30006003,603,AZE,3002,17304.63994
4147,2533751,06/09/2021,Category4,87,30001314,603,AZE,150,3718.819515
4148,2533752,06/09/2021,Category8,87,30009011,603,AZE,300,5284.0062
4149,2533753,06/09/2021,Category7,88,30006002,21,IRQ,600,3362.5494
4150,2533754,06/09/2021,Category7,88,30006004,21,IRQ,1200,6725.0988
4151,2533755,06/09/2021,Category7,88,30006003,21,IRQ,2200,12329.3478
4152,2533756,06/09/2021,Category7,89,30006023,21,IRQ,1800,17052.9291
4153,2533757,15/09/2021,Category7,90,30006022,604,DJI,47,977.362932
4154,2533758,15/09/2021,Category7,91,30006040,604,DJI,70,1455.64692
4155,2533759,15/09/2021,Category7,91,30006020,604,DJI,70,1455.64692
4156,2533760,15/09/2021,Category7,91,30006022,604,DJI,620,12892.87272
4157,2533761,15/09/2021,Category7,92,30006002,21,IRQ,600,3359.1852
4158,2533762,15/09/2021,Category7,92,30006004,21,IRQ,1200,6718.3704
4159,2533763,15/09/2021,Category7,92,30006003,21,IRQ,2200,12317.0124
4160,2533764,15/09/2021,Category7,93,30006037,7,IRQ,100,578.52634
4161,2533765,15/09/2021,Category8,93,30009007,7,IRQ,200,1514.29936
4162,2533766,15/09/2021,Category5,93,30011006,7,IRQ,450,4642.87383
4163,2533767,15/09/2021,Category4,93,30001296,7,IRQ,25,1099.73325
4164,2533768,15/09/2021,Category4,93,30001293,7,IRQ,25,1099.73325
4165,2533769,15/09/2021,Category4,93,30001311,7,IRQ,750,21994.665
4166,2533770,15/09/2021,Category7,93,30006002,7,IRQ,300,1679.5926
4167,2533771,15/09/2021,Category7,93,30006004,7,IRQ,850,4758.8457
4168,2533772,15/09/2021,Category7,94,30006004,7,IRQ,400,2239.4568
4169,2533773,15/09/2021,Category7,94,30006003,7,IRQ,400,2239.4568
4170,2533774,15/09/2021,Category4,94,30001305,7,IRQ,60,900.581556
4171,2533775,15/09/2021,Category4,94,30001306,7,IRQ,60,900.581556
4172,2533776,15/09/2021,Category4,94,30001309,7,IRQ,60,900.581556
4173,2533777,15/09/2021,Category4,94,30001307,7,IRQ,60,900.581556
4174,2533778,15/09/2021,Category4,94,30001308,7,IRQ,60,900.581556
4175,2533779,15/09/2021,Category4,94,30001310,7,IRQ,80,1200.775408
4176,2533780,15/09/2021,Category4,94,30001304,7,IRQ,60,900.581556
4177,2533781,15/09/2021,Category4,94,30001311,7,IRQ,1100,32258.842
4178,2533782,15/09/2021,Category4,94,30001281,7,IRQ,50,378.57484
4179,2533783,15/09/2021,Category2,94,30001342,7,IRQ,40,565.19624
4180,2533784,15/09/2021,Category2,94,30001341,7,IRQ,25,353.24765
4181,2533785,15/09/2021,Category2,94,30001340,7,IRQ,25,353.24765
4182,2533786,15/09/2021,Category4,94,30001321,7,IRQ,25,251.93889
4183,2533787,15/09/2021,Category4,94,30001326,7,IRQ,25,251.93889
4184,2533788,15/09/2021,Category4,94,30001313,7,IRQ,25,251.93889
4185,2533789,15/09/2021,Category4,94,30001316,7,IRQ,25,251.93889
4186,2533790,15/09/2021,Category4,94,30001317,7,IRQ,25,251.93889
4187,2533791,15/09/2021,Category7,94,30006002,7,IRQ,100,559.8642
4188,2533792,15/09/2021,Category4,94,30001287,7,IRQ,50,378.57484
4189,2533793,15/09/2021,Category4,94,30001286,7,IRQ,50,378.57484
4190,2533794,15/09/2021,Category4,94,30001288,7,IRQ,50,378.57484
4191,2533795,15/09/2021,Category4,94,30001285,7,IRQ,50,378.57484
4192,2533796,15/09/2021,Category4,94,30001284,7,IRQ,50,378.57484
4193,2533797,15/09/2021,Category4,94,30001283,7,IRQ,100,757.14968
4194,2533798,15/09/2021,Category4,94,30001282,7,IRQ,100,757.14968
4195,2533799,15/09/2021,Category4,95,30001283,7,IRQ,100,757.14968
4196,2533800,15/09/2021,Category4,95,30001282,7,IRQ,100,757.14968
4197,2533801,15/09/2021,Category4,95,30001281,7,IRQ,100,757.14968
4198,2533802,15/09/2021,Category4,95,30001321,7,IRQ,40,403.102224
4199,2533803,15/09/2021,Category4,95,30001326,7,IRQ,40,403.102224
4200,2533804,15/09/2021,Category4,95,30001313,7,IRQ,40,403.102224
4201,2533805,15/09/2021,Category4,95,30001316,7,IRQ,40,403.102224
4202,2533806,15/09/2021,Category4,95,30001317,7,IRQ,40,403.102224
4203,2533807,15/09/2021,Category4,95,30001311,7,IRQ,850,24927.287
4204,2533808,15/09/2021,Category4,95,30001294,7,IRQ,20,879.7866
4205,2533809,15/09/2021,Category4,95,30001296,7,IRQ,20,879.7866
4206,2533810,15/09/2021,Category4,95,30001293,7,IRQ,20,879.7866
4207,2533811,15/09/2021,Category4,95,30001295,7,IRQ,20,879.7866
4208,2533812,15/09/2021,Category8,95,30009017,7,IRQ,30,247.93986
4209,2533813,15/09/2021,Category8,95,30009016,7,IRQ,30,247.93986
4210,2533814,15/09/2021,Category8,95,30009007,7,IRQ,30,227.144904
4211,2533815,15/09/2021,Category5,95,30011006,7,IRQ,300,3095.24922
4212,2533816,15/09/2021,Category8,95,30009011,7,IRQ,75,1331.67699
4213,2533817,15/09/2021,Category7,95,30006002,7,IRQ,50,279.9321
4214,2533818,15/09/2021,Category7,95,30006004,7,IRQ,350,1959.5247
4215,2533819,15/09/2021,Category7,95,30006003,7,IRQ,325,1819.55865
4216,2533820,15/09/2021,Category4,95,30001287,7,IRQ,100,757.14968
4217,2533821,15/09/2021,Category4,95,30001286,7,IRQ,100,757.14968
4218,2533822,15/09/2021,Category4,95,30001288,7,IRQ,100,757.14968
4219,2533823,15/09/2021,Category4,95,30001285,7,IRQ,100,757.14968
4220,2533824,15/09/2021,Category4,95,30001284,7,IRQ,100,757.14968
4221,2533825,18/09/2021,Category4,96,30001308,7,IRQ,60,907.71927
4222,2533826,18/09/2021,Category4,96,30001310,7,IRQ,75,1134.649088
4223,2533827,18/09/2021,Category4,96,30001304,7,IRQ,60,907.71927
4224,2533828,18/09/2021,Category4,96,30001287,7,IRQ,100,763.1506
4225,2533829,18/09/2021,Category4,96,30001286,7,IRQ,100,763.1506
4226,2533830,18/09/2021,Category4,96,30001288,7,IRQ,100,763.1506
4227,2533831,18/09/2021,Category4,96,30001285,7,IRQ,100,763.1506
4228,2533832,18/09/2021,Category4,96,30001284,7,IRQ,100,763.1506
4229,2533833,18/09/2021,Category4,96,30001283,7,IRQ,100,763.1506
4230,2533834,18/09/2021,Category4,96,30001282,7,IRQ,100,763.1506
4231,2533835,18/09/2021,Category4,96,30001281,7,IRQ,100,763.1506
4232,2533836,18/09/2021,Category2,96,30001341,7,IRQ,60,854.5137
4233,2533837,18/09/2021,Category8,96,30009007,7,IRQ,60,457.89036
4234,2533838,18/09/2021,Category8,96,30009017,7,IRQ,75,624.762375
4235,2533839,18/09/2021,Category8,96,30009016,7,IRQ,60,499.8099
4236,2533840,18/09/2021,Category8,96,30009011,7,IRQ,300,5368.9257
4237,2533841,18/09/2021,Category7,96,30006002,7,IRQ,400,2257.206
4238,2533842,18/09/2021,Category7,96,30006003,7,IRQ,1200,6771.618
4239,2533843,18/09/2021,Category2,96,30001342,7,IRQ,65,925.723175
4240,2533844,18/09/2021,Category4,96,30001306,7,IRQ,40,605.14618
4241,2533845,18/09/2021,Category4,96,30001309,7,IRQ,50,756.432725
4242,2533846,18/09/2021,Category4,96,30001305,7,IRQ,70,1059.005815
4243,2533847,18/09/2021,Category7,97,30006003,603,AZE,1181,6854.812164
4244,2533848,18/09/2021,Category8,97,30009011,603,AZE,500,8867.595
4245,2533849,18/09/2021,Category4,97,30001350,603,AZE,500,11151.6725
4246,2533850,18/09/2021,Category7,98,30006003,603,AZE,1998,11596.87951
4247,2533851,18/09/2021,Category7,99,30006023,19,IRQ,1412,13469.60809
4248,2533852,18/09/2021,Category7,100,30006002,19,IRQ,700,3950.1105
4249,2533853,18/09/2021,Category7,100,30006004,19,IRQ,1200,6771.618
4250,2533854,18/09/2021,Category7,100,30006003,19,IRQ,2100,11850.3315
4251,2533855,22/09/2021,Category4,101,30001313,7,IRQ,20,201.3228
4252,2533856,22/09/2021,Category4,101,30001316,7,IRQ,20,201.3228
4253,2533857,22/09/2021,Category4,101,30001317,7,IRQ,20,201.3228
4254,2533858,22/09/2021,Category4,101,30001287,7,IRQ,40,302.5168
4255,2533859,22/09/2021,Category4,101,30001286,7,IRQ,40,302.5168
4256,2533860,22/09/2021,Category4,101,30001288,7,IRQ,40,302.5168
4257,2533861,22/09/2021,Category4,101,30001285,7,IRQ,40,302.5168
4258,2533862,22/09/2021,Category4,101,30001284,7,IRQ,40,302.5168
4259,2533863,22/09/2021,Category4,101,30001283,7,IRQ,50,378.146
4260,2533864,22/09/2021,Category4,101,30001282,7,IRQ,40,302.5168
4261,2533865,22/09/2021,Category4,101,30001281,7,IRQ,40,302.5168
4262,2533866,22/09/2021,Category8,101,30009007,7,IRQ,100,756.292
4263,2533867,22/09/2021,Category5,101,30011006,7,IRQ,250,2576.4525
4264,2533868,22/09/2021,Category8,101,30009011,7,IRQ,150,2660.337
4265,2533869,22/09/2021,Category4,101,30001312,7,IRQ,20,201.3228
4266,2533870,22/09/2021,Category4,101,30001321,7,IRQ,20,201.3228
4267,2533871,22/09/2021,Category4,101,30001326,7,IRQ,20,201.3228
4268,2533872,22/09/2021,Category4,101,30001311,7,IRQ,700,20505.1
4269,2533873,22/09/2021,Category7,101,30006002,7,IRQ,150,838.845
4270,2533874,22/09/2021,Category7,101,30006004,7,IRQ,700,3914.61
4271,2533875,22/09/2021,Category7,101,30006003,7,IRQ,350,1957.305
4272,2533876,22/09/2021,Category7,102,30006002,23,IRQ,500,2796.15
4273,2533877,22/09/2021,Category7,102,30006004,23,IRQ,1250,6990.375
4274,2533878,22/09/2021,Category7,102,30006003,23,IRQ,2250,12582.675
4275,2533879,22/09/2021,Category7,103,30006023,605,AUS,900,7909.11
4276,2533880,22/09/2021,Category7,103,30006030,605,AUS,100,700.369
4277,2533881,22/09/2021,Category4,104,30001311,7,IRQ,820,24020.26
4278,2533882,22/09/2021,Category7,104,30006037,7,IRQ,200,1155.742
4279,2533883,22/09/2021,Category7,104,30006004,7,IRQ,1300,7269.99
4280,2533884,22/09/2021,Category5,104,30011006,7,IRQ,250,2576.4525
4281,2533885,22/09/2021,Category4,104,30001321,7,IRQ,60,603.9684
4282,2533886,22/09/2021,Category4,104,30001326,7,IRQ,50,503.307
4283,2533887,22/09/2021,Category4,104,30001313,7,IRQ,50,503.307
4284,2533888,22/09/2021,Category4,104,30001316,7,IRQ,50,503.307
4285,2533889,22/09/2021,Category4,104,30001317,7,IRQ,60,603.9684
4286,2533890,29/09/2021,Category4,105,30001310,589,PAK,40,623.64636
4287,2533891,29/09/2021,Category4,105,30001304,589,PAK,35,545.690565
4288,2533892,29/09/2021,Category4,105,30001297,589,PAK,20,247.57542
4289,2533893,29/09/2021,Category4,105,30001300,589,PAK,30,371.36313
4290,2533894,29/09/2021,Category4,105,30001303,589,PAK,20,247.57542
4291,2533895,29/09/2021,Category4,105,30001302,589,PAK,30,371.36313
4292,2533896,29/09/2021,Category4,105,30001346,589,PAK,30,371.36313
4293,2533897,29/09/2021,Category4,105,30001301,589,PAK,30,371.36313
4294,2533898,29/09/2021,Category4,105,30001299,589,PAK,30,371.36313
4295,2533899,29/09/2021,Category4,105,30001357,589,PAK,35,333.42372
4296,2533900,29/09/2021,Category4,105,30001332,589,PAK,35,333.42372
4297,2533901,29/09/2021,Category4,105,30001331,589,PAK,30,285.79176
4298,2533902,29/09/2021,Category4,105,30001330,589,PAK,35,333.42372
4299,2533903,29/09/2021,Category4,105,30001329,589,PAK,40,381.05568
4300,2533904,29/09/2021,Category4,105,30001328,589,PAK,25,238.1598
4301,2533905,29/09/2021,Category4,105,30001286,589,PAK,60,471.88872
4302,2533906,29/09/2021,Category4,105,30001288,589,PAK,60,471.88872
4303,2533907,29/09/2021,Category4,105,30001285,589,PAK,60,471.88872
4304,2533908,29/09/2021,Category4,105,30001284,589,PAK,60,471.88872
4305,2533909,29/09/2021,Category4,105,30001283,589,PAK,70,550.53684
4306,2533910,29/09/2021,Category4,105,30001282,589,PAK,70,550.53684
4307,2533911,29/09/2021,Category4,105,30001281,589,PAK,60,471.88872
4308,2533912,29/09/2021,Category4,105,30001305,589,PAK,35,545.690565
4309,2533913,29/09/2021,Category4,105,30001306,589,PAK,35,545.690565
4310,2533914,29/09/2021,Category4,105,30001309,589,PAK,35,545.690565
4311,2533915,29/09/2021,Category4,105,30001307,589,PAK,35,545.690565
4312,2533916,29/09/2021,Category4,105,30001308,589,PAK,35,545.690565
4313,2533917,29/09/2021,Category4,105,30001364,589,PAK,50,761.5575
4314,2533918,29/09/2021,Category4,105,30001363,589,PAK,100,1523.115
4315,2533919,29/09/2021,Category4,105,30001362,589,PAK,100,1523.115
4316,2533920,29/09/2021,Category4,105,30001325,589,PAK,10,393.2406
4317,2533921,29/09/2021,Category4,105,30001324,589,PAK,15,589.8609
4318,2533922,29/09/2021,Category4,105,30001322,589,PAK,15,589.8609
4319,2533923,29/09/2021,Category4,105,30001323,589,PAK,10,393.2406
4320,2533924,29/09/2021,Category4,105,30001287,589,PAK,60,471.88872
4321,2533925,29/09/2021,Category4,105,30001298,589,PAK,30,371.36313
4322,2533926,29/09/2021,Category4,105,30001327,589,PAK,30,371.36313
4323,2533927,29/09/2021,Category7,105,30006002,589,PAK,150,810.02025
4324,2533928,29/09/2021,Category7,105,30006003,589,PAK,450,2430.06075
4325,2533929,29/09/2021,Category7,105,30006030,589,PAK,250,2423.1375
4326,2533930,29/09/2021,Category7,105,30006023,589,PAK,500,6092.46
4327,2533931,29/09/2021,Category5,106,30011022,34,OMN,60,967.03956
4328,2533932,29/09/2021,Category8,106,30009017,34,OMN,60,515.0898
4329,2533933,29/09/2021,Category8,106,30009016,34,OMN,60,515.0898
4330,2533934,29/09/2021,Category8,106,30009007,34,OMN,60,471.88872
4331,2533935,29/09/2021,Category8,106,30009020,34,OMN,60,471.88872
4332,2533936,29/09/2021,Category8,106,30009011,34,OMN,60,1106.61228
4333,2533937,29/09/2021,Category5,106,30011006,34,OMN,60,643.03146
4334,2533938,02/10/2021,Category7,107,30006002,7,IRQ,150,870.73875
4335,2533939,02/10/2021,Category7,107,30006004,7,IRQ,150,870.73875
4336,2533940,02/10/2021,Category7,107,30006003,7,IRQ,700,4063.4475
4337,2533941,02/10/2021,Category4,107,30001311,7,IRQ,450,13683.0375
4338,2533942,02/10/2021,Category8,107,30009011,7,IRQ,700,12886.9335
4339,2533943,02/10/2021,Category5,108,30011006,7,IRQ,200,2139.5295
4340,2533944,02/10/2021,Category8,108,30009016,7,IRQ,50,428.45875
4341,2533945,02/10/2021,Category8,108,30009011,7,IRQ,300,5522.9715
4342,2533946,02/10/2021,Category4,108,30001311,7,IRQ,500,15203.375
4343,2533947,02/10/2021,Category7,108,30006002,7,IRQ,200,1160.985
4344,2533948,02/10/2021,Category7,108,30006004,7,IRQ,350,2031.72375
4345,2533949,02/10/2021,Category7,108,30006003,7,IRQ,900,5224.4325
4346,2533950,02/10/2021,Category6,108,30002129,7,IRQ,5,250.9939
4347,2533951,02/10/2021,Category6,108,30002127,7,IRQ,5,250.9939
4348,2533952,02/10/2021,Category6,108,30002138,7,IRQ,5,250.9939
4349,2533953,02/10/2021,Category6,108,30002123,7,IRQ,10,501.9878
4350,2533954,03/10/2021,Category7,109,30006023,19,IRQ,154,1502.337067
4351,2533955,04/10/2021,Category7,110,30006003,603,AZE,1998,11859.48864
4352,2533956,04/10/2021,Category7,111,30006003,603,AZE,3287,19510.58016
4353,2533957,09/10/2021,Category7,112,30006002,19,IRQ,700,4012.5855
4354,2533958,09/10/2021,Category7,112,30006004,19,IRQ,1200,6878.718
4355,2533959,09/10/2021,Category7,112,30006003,19,IRQ,2100,12037.7565
4356,2533960,09/10/2021,Category7,113,30006023,19,IRQ,55,532.9641625
4357,2533961,09/10/2021,Category7,114,30006023,605,AUS,500,4503.9225
4358,2533962,09/10/2021,Category8,115,30009011,19,IRQ,1500,24566.85
4359,2533963,09/10/2021,Category2,115,30001400,19,IRQ,400,3603.138
4360,2533964,09/10/2021,Category2,115,30001399,19,IRQ,400,3603.138
4361,2533965,09/10/2021,Category2,115,30001398,19,IRQ,400,3603.138
4362,2533966,09/10/2021,Category2,115,30001397,19,IRQ,400,3603.138
4363,2533967,16/10/2021,Category7,116,30006002,7,IRQ,225,1258.12575
4364,2533968,16/10/2021,Category7,116,30006004,7,IRQ,325,1817.29275
4365,2533969,16/10/2021,Category7,116,30006003,7,IRQ,750,4193.7525
4366,2533970,16/10/2021,Category8,116,30009007,7,IRQ,100,756.2068
4367,2533971,16/10/2021,Category8,116,30009011,7,IRQ,500,8866.791
4368,2533972,16/10/2021,Category4,116,30001293,7,IRQ,100,4393.455
4369,2533973,16/10/2021,Category8,116,30009016,7,IRQ,100,825.437
4370,2533974,16/10/2021,Category5,116,30011006,7,IRQ,300,3091.3947
4371,2533975,17/10/2021,Category7,117,30006023,21,IRQ,500,4719.31675
4372,2533976,17/10/2021,Category7,117,30006002,21,IRQ,500,2791.7085
4373,2533977,17/10/2021,Category7,117,30006004,21,IRQ,1000,5583.417
4374,2533978,17/10/2021,Category7,117,30006003,21,IRQ,1500,8375.1255
4375,2533979,17/10/2021,Category2,118,30001389,513,BHR,150,2117.710305
4376,2533980,17/10/2021,Category2,118,30001341,513,BHR,100,1411.80687
4377,2533981,17/10/2021,Category4,118,30001363,513,BHR,350,5257.717675
4378,2533982,17/10/2021,Category5,118,30011022,513,BHR,30,558.3417
4379,2533983,17/10/2021,Category8,118,30009017,513,BHR,100,1369.26655
4380,2533984,17/10/2021,Category8,118,30009016,513,BHR,100,1369.26655
4381,2533985,17/10/2021,Category8,118,30009011,513,BHR,100,1861.139
4382,2533986,17/10/2021,Category5,118,30011006,513,BHR,300,3748.8657
4383,2533987,17/10/2021,Category8,118,30009007,513,BHR,100,1042.23784
4384,2533988,17/10/2021,Category8,118,30009020,513,BHR,300,3126.71352
4385,2533989,17/10/2021,Category4,118,30001287,513,BHR,100,970.45105
4386,2533990,17/10/2021,Category4,118,30001286,513,BHR,100,970.45105
4387,2533991,17/10/2021,Category4,118,30001288,513,BHR,100,970.45105
4388,2533992,17/10/2021,Category4,118,30001285,513,BHR,100,970.45105
4389,2533993,17/10/2021,Category4,118,30001284,513,BHR,100,970.45105
4390,2533994,17/10/2021,Category4,118,30001283,513,BHR,150,1455.676575
4391,2533995,17/10/2021,Category4,118,30001282,513,BHR,100,970.45105
4392,2533996,17/10/2021,Category4,118,30001281,513,BHR,100,970.45105
4393,2533997,17/10/2021,Category2,118,30001342,513,BHR,100,1411.80687
4394,2533998,17/10/2021,Category2,118,30001394,513,BHR,80,1042.23784
4395,2533999,17/10/2021,Category4,118,30001402,513,BHR,100,970.45105
4396,2534000,17/10/2021,Category1,118,30006606,513,BHR,40,1967.4898
4397,2534001,17/10/2021,Category1,118,30006605,513,BHR,40,1967.4898
4398,2534002,17/10/2021,Category1,118,30006604,513,BHR,40,1967.4898
4399,2534003,17/10/2021,Category4,118,30001280,513,BHR,30,770.511546
4400,2534004,17/10/2021,Category4,118,30001279,513,BHR,30,770.511546
4401,2534005,17/10/2021,Category4,118,30001278,513,BHR,50,1284.18591
4402,2534006,17/10/2021,Category2,119,30001397,19,IRQ,400,3509.5764
4403,2534007,17/10/2021,Category2,119,30001398,19,IRQ,400,3509.5764
4404,2534008,17/10/2021,Category2,119,30001399,19,IRQ,400,3509.5764
4405,2534009,17/10/2021,Category2,119,30001400,19,IRQ,400,3509.5764
4406,2534010,17/10/2021,Category5,119,30011006,19,IRQ,2500,20605.4675
4407,2534011,25/10/2021,Category7,120,30006023,603,AZE,1722,19542.01092
4408,2534012,25/10/2021,Category7,120,30006023,603,AZE,278,3154.865875
4409,2534013,25/10/2021,Category8,121,30009011,603,AZE,1000,18004.734
4410,2534014,25/10/2021,Category7,122,30006023,19,IRQ,1470,14236.01582
4411,2534015,25/10/2021,Category7,122,30006023,19,IRQ,146,1413.917217
4412,2534016,25/10/2021,Category7,123,30006023,19,IRQ,1700,16463.41965
4413,2534017,25/10/2021,Category7,124,30006023,19,IRQ,333,3224.893379
4414,2534018,25/10/2021,Category7,125,30006023,21,IRQ,500,4842.18225
4415,2534019,25/10/2021,Category7,125,30006002,21,IRQ,500,2864.3895
4416,2534020,25/10/2021,Category7,125,30006004,21,IRQ,1000,5728.779
